,,,"Labor Force Data by County, 2014 Annual Averages",,,,,
,,,,,,,,
,State,County,,,,,,
,FIPS,FIPS,,,Labor,,Une,mployed
LAUS Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Level,Rate
,,,,,,,,
CN0100100000000,1,1,"Autauga County, AL",2014,"25,639","24,150","1,489",5.8
CN0100300000000,1,3,"Baldwin County, AL",2014,"86,546","81,265","5,281",6.1
CN0100500000000,1,5,"Barbour County, AL",2014,"8,859","7,930",929,10.5
CN0100700000000,1,7,"Bibb County, AL",2014,"8,573","7,959",614,7.2
CN0100900000000,1,9,"Blount County, AL",2014,"24,571","23,074","1,497",6.1
CN0101100000000,1,11,"Bullock County, AL",2014,"4,738","4,323",415,8.8
CN0101300000000,1,13,"Butler County, AL",2014,"9,285","8,496",789,8.5
CN0101500000000,1,15,"Calhoun County, AL",2014,"47,321","43,562","3,759",7.9
CN0101700000000,1,17,"Chambers County, AL",2014,"15,329","14,308","1,021",6.7
CN0101900000000,1,19,"Cherokee County, AL",2014,"11,407","10,748",659,5.8
CN0102100000000,1,21,"Chilton County, AL",2014,"19,130","17,938","1,192",6.2
CN0102300000000,1,23,"Choctaw County, AL",2014,"4,501","4,098",403,9
CN0102500000000,1,25,"Clarke County, AL",2014,"8,166","7,177",989,12.1
CN0102700000000,1,27,"Clay County, AL",2014,"5,521","5,128",393,7.1
CN0102900000000,1,29,"Cleburne County, AL",2014,"5,864","5,479",385,6.6
CN0103100000000,1,31,"Coffee County, AL",2014,"20,264","18,926","1,338",6.6
CN0103300000000,1,33,"Colbert County, AL",2014,"24,069","22,082","1,987",8.3
CN0103500000000,1,35,"Conecuh County, AL",2014,"4,724","4,239",485,10.3
CN0103700000000,1,37,"Coosa County, AL",2014,"4,474","4,082",392,8.8
CN0103900000000,1,39,"Covington County, AL",2014,"15,940","14,706","1,234",7.7
CN0104100000000,1,41,"Crenshaw County, AL",2014,"6,310","5,875",435,6.9
CN0104300000000,1,43,"Cullman County, AL",2014,"35,984","33,812","2,172",6
CN0104500000000,1,45,"Dale County, AL",2014,"20,351","18,919","1,432",7
CN0104700000000,1,47,"Dallas County, AL",2014,"16,026","14,234","1,792",11.2
CN0104900000000,1,49,"DeKalb County, AL",2014,"28,997","27,014","1,983",6.8
CN0105100000000,1,51,"Elmore County, AL",2014,"36,610","34,530","2,080",5.7
CN0105300000000,1,53,"Escambia County, AL",2014,"14,389","13,244","1,145",8
CN0105500000000,1,55,"Etowah County, AL",2014,"43,798","40,729","3,069",7
CN0105700000000,1,57,"Fayette County, AL",2014,"6,359","5,863",496,7.8
CN0105900000000,1,59,"Franklin County, AL",2014,"13,737","12,681","1,056",7.7
CN0106100000000,1,61,"Geneva County, AL",2014,"10,813","10,093",720,6.7
CN0106300000000,1,63,"Greene County, AL",2014,"2,990","2,619",371,12.4
CN0106500000000,1,65,"Hale County, AL",2014,"6,041","5,448",593,9.8
CN0106700000000,1,67,"Henry County, AL",2014,"6,788","6,281",507,7.5
CN0106900000000,1,69,"Houston County, AL",2014,"45,224","42,172","3,052",6.7
CN0107100000000,1,71,"Jackson County, AL",2014,"23,489","21,792","1,697",7.2
CN0107300000000,1,73,"Jefferson County, AL",2014,"312,706","293,144","19,562",6.3
CN0107500000000,1,75,"Lamar County, AL",2014,"5,634","5,244",390,6.9
CN0107700000000,1,77,"Lauderdale County, AL",2014,"43,551","40,434","3,117",7.2
CN0107900000000,1,79,"Lawrence County, AL",2014,"14,046","12,896","1,150",8.2
CN0108100000000,1,81,"Lee County, AL",2014,"71,478","67,506","3,972",5.6
CN0108300000000,1,83,"Limestone County, AL",2014,"39,648","37,244","2,404",6.1
CN0108500000000,1,85,"Lowndes County, AL",2014,"3,879","3,384",495,12.8
CN0108700000000,1,87,"Macon County, AL",2014,"8,250","7,502",748,9.1
CN0108900000000,1,89,"Madison County, AL",2014,"170,377","159,923","10,454",6.1
CN0109100000000,1,91,"Marengo County, AL",2014,"7,636","7,031",605,7.9
CN0109300000000,1,93,"Marion County, AL",2014,"12,311","11,342",969,7.9
CN0109500000000,1,95,"Marshall County, AL",2014,"39,974","37,321","2,653",6.6
CN0109700000000,1,97,"Mobile County, AL",2014,"185,640","171,332","14,308",7.7
CN0109900000000,1,99,"Monroe County, AL",2014,"7,625","6,787",838,11
CN0110100000000,1,101,"Montgomery County, AL",2014,"105,193","98,012","7,181",6.8
CN0110300000000,1,103,"Morgan County, AL",2014,"56,135","52,450","3,685",6.6
CN0110500000000,1,105,"Perry County, AL",2014,"3,494","3,073",421,12
CN0110700000000,1,107,"Pickens County, AL",2014,"7,770","7,139",631,8.1
CN0110900000000,1,109,"Pike County, AL",2014,"14,975","13,877","1,098",7.3
CN0111100000000,1,111,"Randolph County, AL",2014,"9,291","8,669",622,6.7
CN0111300000000,1,113,"Russell County, AL",2014,"24,812","23,197","1,615",6.5
CN0111500000000,1,115,"St. Clair County, AL",2014,"38,577","36,367","2,210",5.7
CN0111700000000,1,117,"Shelby County, AL",2014,"107,413","102,624","4,789",4.5
CN0111900000000,1,119,"Sumter County, AL",2014,"5,381","4,927",454,8.4
CN0112100000000,1,121,"Talladega County, AL",2014,"35,445","32,710","2,735",7.7
CN0112300000000,1,123,"Tallapoosa County, AL",2014,"18,448","17,072","1,376",7.5
CN0112500000000,1,125,"Tuscaloosa County, AL",2014,"97,230","91,523","5,707",5.9
CN0112700000000,1,127,"Walker County, AL",2014,"25,796","23,766","2,030",7.9
CN0112900000000,1,129,"Washington County, AL",2014,"6,664","6,028",636,9.5
CN0113100000000,1,131,"Wilcox County, AL",2014,"2,868","2,385",483,16.8
CN0113300000000,1,133,"Winston County, AL",2014,"9,647","8,822",825,8.6
CN0201300000000,2,13,"Aleutians East Borough, AK",2014,"2,219","2,121",98,4.4
CN0201600000000,2,16,"Aleutians West Census Area, AK",2014,"4,464","4,253",211,4.7
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",2014,"157,650","149,591","8,059",5.1
CN0205000000000,2,50,"Bethel Census Area, AK",2014,"7,270","6,120","1,150",15.8
CN0206000000000,2,60,"Bristol Bay Borough, AK",2014,495,456,39,7.9
CN0206800000000,2,68,"Denali Borough, AK",2014,"1,068",959,109,10.2
CN0207000000000,2,70,"Dillingham Census Area, AK",2014,"2,111","1,902",209,9.9
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",2014,"46,662","44,016","2,646",5.7
CN0210000000000,2,100,"Haines Borough, AK",2014,"1,108",991,117,10.6
CN0210500000000,2,105,"Hoonah-Angoon Census Area, AK",2014,"1,134",965,169,14.9
CN0211000000000,2,110,"Juneau Borough/city, AK",2014,"17,412","16,548",864,5
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",2014,"27,867","25,712","2,155",7.7
CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",2014,"7,083","6,535",548,7.7
CN0215000000000,2,150,"Kodiak Island Borough, AK",2014,"6,563","6,197",366,5.6
CN0215800000000,2,158,"Kusilvak Census Area, AK",2014,"2,812","2,152",660,23.5
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",2014,641,538,103,16.1
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",2014,"44,744","41,199","3,545",7.9
CN0218000000000,2,180,"Nome Census Area, AK",2014,"4,107","3,610",497,12.1
CN0218500000000,2,185,"North Slope Borough, AK",2014,"4,338","4,084",254,5.9
CN0218800000000,2,188,"Northwest Arctic Borough, AK",2014,"2,991","2,490",501,16.8
CN0219500000000,2,195,"Petersburg Borough, AK",2014,"1,577","1,430",147,9.3
CN0219800000000,2,198,"Prince of Wales-Hyder Census Area, AK",2014,"2,825","2,453",372,13.2
CN0222000000000,2,220,"Sitka Borough/city, AK",2014,"4,669","4,435",234,5
CN0223000000000,2,230,"Skagway Municipality, AK",2014,802,708,94,11.7
CN0224000000000,2,240,"Southeast Fairbanks Census Area, AK",2014,"2,908","2,530",378,13
CN0226100000000,2,261,"Valdez-Cordova Census Area, AK",2014,"4,865","4,404",461,9.5
CN0227500000000,2,275,"Wrangell Borough/city, AK",2014,"1,057",970,87,8.2
CN0228200000000,2,282,"Yakutat Borough/city, AK",2014,273,246,27,9.9
CN0229000000000,2,290,"Yukon-Koyukuk Census Area, AK",2014,"2,571","2,091",480,18.7
CN0400100000000,4,1,"Apache County, AZ",2014,"21,345","17,994","3,351",15.7
CN0400300000000,4,3,"Cochise County, AZ",2014,"51,273","46,954","4,319",8.4
CN0400500000000,4,5,"Coconino County, AZ",2014,"72,671","67,508","5,163",7.1
CN0400700000000,4,7,"Gila County, AZ",2014,"21,544","19,750","1,794",8.3
CN0400900000000,4,9,"Graham County, AZ",2014,"14,529","13,447","1,082",7.4
CN0401100000000,4,11,"Greenlee County, AZ",2014,"4,748","4,439",309,6.5
CN0401200000000,4,12,"La Paz County, AZ",2014,"8,002","7,394",608,7.6
CN0401300000000,4,13,"Maricopa County, AZ",2014,"1,973,683","1,858,871","114,812",5.8
CN0401500000000,4,15,"Mohave County, AZ",2014,"78,835","71,947","6,888",8.7
CN0401700000000,4,17,"Navajo County, AZ",2014,"41,943","37,291","4,652",11.1
CN0401900000000,4,19,"Pima County, AZ",2014,"465,898","437,713","28,185",6
CN0402100000000,4,21,"Pinal County, AZ",2014,"154,678","143,829","10,849",7
CN0402300000000,4,23,"Santa Cruz County, AZ",2014,"20,422","17,777","2,645",13
CN0402500000000,4,25,"Yavapai County, AZ",2014,"94,877","88,836","6,041",6.4
CN0402700000000,4,27,"Yuma County, AZ",2014,"93,996","72,444","21,552",22.9
CN0500100000000,5,1,"Arkansas County, AR",2014,"9,545","9,045",500,5.2
CN0500300000000,5,3,"Ashley County, AR",2014,"8,736","7,962",774,8.9
CN0500500000000,5,5,"Baxter County, AR",2014,"16,104","15,052","1,052",6.5
CN0500700000000,5,7,"Benton County, AR",2014,"116,340","111,104","5,236",4.5
CN0500900000000,5,9,"Boone County, AR",2014,"15,780","14,858",922,5.8
CN0501100000000,5,11,"Bradley County, AR",2014,"4,349","4,008",341,7.8
CN0501300000000,5,13,"Calhoun County, AR",2014,"2,397","2,244",153,6.4
CN0501500000000,5,15,"Carroll County, AR",2014,"12,641","12,001",640,5.1
CN0501700000000,5,17,"Chicot County, AR",2014,"3,877","3,480",397,10.2
CN0501900000000,5,19,"Clark County, AR",2014,"9,749","9,100",649,6.7
