,,,"Labor Force Data by County, 2018 Annual Averages",,,,,
,,,,,,,,
,State,County,,,,,,
,FIPS,FIPS,,,Labor,,Une,mployed
LAUS Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Level,Rate
,,,,,,,,
CN0100100000000,1,1,"Autauga County, AL",2018,"26,081","25,140",941,3.6
CN0100300000000,1,3,"Baldwin County, AL",2018,"94,820","91,375","3,445",3.6
CN0100500000000,1,5,"Barbour County, AL",2018,"8,379","7,949",430,5.1
CN0100700000000,1,7,"Bibb County, AL",2018,"8,569","8,229",340,4
CN0100900000000,1,9,"Blount County, AL",2018,"24,960","24,086",874,3.5
CN0101100000000,1,11,"Bullock County, AL",2018,"4,770","4,549",221,4.6
CN0101300000000,1,13,"Butler County, AL",2018,"8,935","8,512",423,4.7
CN0101500000000,1,15,"Calhoun County, AL",2018,"46,110","43,981","2,129",4.6
CN0101700000000,1,17,"Chambers County, AL",2018,"15,300","14,705",595,3.9
CN0101900000000,1,19,"Cherokee County, AL",2018,"11,637","11,222",415,3.6
CN0102100000000,1,21,"Chilton County, AL",2018,"19,538","18,834",704,3.6
CN0102300000000,1,23,"Choctaw County, AL",2018,"4,729","4,471",258,5.5
CN0102500000000,1,25,"Clarke County, AL",2018,"7,628","7,062",566,7.4
CN0102700000000,1,27,"Clay County, AL",2018,"5,985","5,757",228,3.8
CN0102900000000,1,29,"Cleburne County, AL",2018,"5,770","5,525",245,4.2
CN0103100000000,1,31,"Coffee County, AL",2018,"20,916","20,096",820,3.9
CN0103300000000,1,33,"Colbert County, AL",2018,"23,441","22,371","1,070",4.6
CN0103500000000,1,35,"Conecuh County, AL",2018,"4,493","4,261",232,5.2
CN0103700000000,1,37,"Coosa County, AL",2018,"4,408","4,226",182,4.1
CN0103900000000,1,39,"Covington County, AL",2018,"15,585","14,874",711,4.6
CN0104100000000,1,41,"Crenshaw County, AL",2018,"6,341","6,085",256,4
CN0104300000000,1,43,"Cullman County, AL",2018,"37,942","36,702","1,240",3.3
CN0104500000000,1,45,"Dale County, AL",2018,"20,169","19,331",838,4.2
CN0104700000000,1,47,"Dallas County, AL",2018,"14,819","13,861",958,6.5
CN0104900000000,1,49,"DeKalb County, AL",2018,"30,158","29,014","1,144",3.8
CN0105100000000,1,51,"Elmore County, AL",2018,"37,424","36,140","1,284",3.4
CN0105300000000,1,53,"Escambia County, AL",2018,"14,360","13,714",646,4.5
CN0105500000000,1,55,"Etowah County, AL",2018,"43,062","41,304","1,758",4.1
CN0105700000000,1,57,"Fayette County, AL",2018,"6,501","6,237",264,4.1
CN0105900000000,1,59,"Franklin County, AL",2018,"14,229","13,702",527,3.7
CN0106100000000,1,61,"Geneva County, AL",2018,"10,825","10,400",425,3.9
CN0106300000000,1,63,"Greene County, AL",2018,"2,849","2,660",189,6.6
CN0106500000000,1,65,"Hale County, AL",2018,"5,954","5,653",301,5.1
CN0106700000000,1,67,"Henry County, AL",2018,"6,800","6,500",300,4.4
CN0106900000000,1,69,"Houston County, AL",2018,"45,384","43,556","1,828",4
CN0107100000000,1,71,"Jackson County, AL",2018,"23,311","22,361",950,4.1
CN0107300000000,1,73,"Jefferson County, AL",2018,"314,427","302,800","11,627",3.7
CN0107500000000,1,75,"Lamar County, AL",2018,"5,718","5,502",216,3.8
CN0107700000000,1,77,"Lauderdale County, AL",2018,"42,207","40,450","1,757",4.2
CN0107900000000,1,79,"Lawrence County, AL",2018,"13,984","13,406",578,4.1
CN0108100000000,1,81,"Lee County, AL",2018,"74,914","72,196","2,718",3.6
CN0108300000000,1,83,"Limestone County, AL",2018,"42,790","41,274","1,516",3.5
CN0108500000000,1,85,"Lowndes County, AL",2018,"3,600","3,338",262,7.3
CN0108700000000,1,87,"Macon County, AL",2018,"7,829","7,407",422,5.4
CN0108900000000,1,89,"Madison County, AL",2018,"180,767","174,517","6,250",3.5
CN0109100000000,1,91,"Marengo County, AL",2018,"7,576","7,203",373,4.9
CN0109300000000,1,93,"Marion County, AL",2018,"12,567","12,057",510,4.1
CN0109500000000,1,95,"Marshall County, AL",2018,"42,737","41,299","1,438",3.4
CN0109700000000,1,97,"Mobile County, AL",2018,"188,203","179,435","8,768",4.7
CN0109900000000,1,99,"Monroe County, AL",2018,"7,157","6,720",437,6.1
CN0110100000000,1,101,"Montgomery County, AL",2018,"105,494","101,297","4,197",4
CN0110300000000,1,103,"Morgan County, AL",2018,"56,908","54,930","1,978",3.5
CN0110500000000,1,105,"Perry County, AL",2018,"3,397","3,177",220,6.5
CN0110700000000,1,107,"Pickens County, AL",2018,"7,713","7,360",353,4.6
CN0110900000000,1,109,"Pike County, AL",2018,"15,195","14,510",685,4.5
CN0111100000000,1,111,"Randolph County, AL",2018,"9,541","9,159",382,4
CN0111300000000,1,113,"Russell County, AL",2018,"23,915","22,957",958,4
CN0111500000000,1,115,"St. Clair County, AL",2018,"39,944","38,558","1,386",3.5
CN0111700000000,1,117,"Shelby County, AL",2018,"114,122","110,895","3,227",2.8
CN0111900000000,1,119,"Sumter County, AL",2018,"4,801","4,522",279,5.8
CN0112100000000,1,121,"Talladega County, AL",2018,"35,180","33,686","1,494",4.2
CN0112300000000,1,123,"Tallapoosa County, AL",2018,"17,880","17,144",736,4.1
CN0112500000000,1,125,"Tuscaloosa County, AL",2018,"102,058","98,355","3,703",3.6
CN0112700000000,1,127,"Walker County, AL",2018,"25,021","23,964","1,057",4.2
CN0112900000000,1,129,"Washington County, AL",2018,"6,682","6,296",386,5.8
CN0113100000000,1,131,"Wilcox County, AL",2018,"2,746","2,486",260,9.5
CN0113300000000,1,133,"Winston County, AL",2018,"9,767","9,360",407,4.2
CN0201300000000,2,13,"Aleutians East Borough, AK",2018,"2,321","2,256",65,2.8
CN0201600000000,2,16,"Aleutians West Census Area, AK",2018,"3,647","3,531",116,3.2
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",2018,"151,067","143,566","7,501",5
CN0205000000000,2,50,"Bethel Census Area, AK",2018,"7,144","6,305",839,11.7
CN0206000000000,2,60,"Bristol Bay Borough, AK",2018,448,423,25,5.6
CN0206800000000,2,68,"Denali Borough, AK",2018,"1,066",989,77,7.2
CN0207000000000,2,70,"Dillingham Census Area, AK",2018,"2,022","1,873",149,7.4
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",2018,"45,962","43,569","2,393",5.2
CN0210000000000,2,100,"Haines Borough, AK",2018,"1,104","1,007",97,8.8
CN0210500000000,2,105,"Hoonah-Angoon Census Area, AK",2018,"1,151","1,019",132,11.5
CN0211000000000,2,110,"Juneau Borough/city, AK",2018,"17,248","16,559",689,4
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",2018,"26,611","24,762","1,849",6.9
CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",2018,"7,042","6,657",385,5.5
CN0215000000000,2,150,"Kodiak Island Borough, AK",2018,"6,164","5,834",330,5.4
CN0215800000000,2,158,"Kusilvak Census Area, AK",2018,"2,681","2,193",488,18.2
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",2018,746,670,76,10.2
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",2018,"48,169","44,872","3,297",6.8
CN0218000000000,2,180,"Nome Census Area, AK",2018,"4,106","3,678",428,10.4
CN0218500000000,2,185,"North Slope Borough, AK",2018,"3,420","3,206",214,6.3
CN0218800000000,2,188,"Northwest Arctic Borough, AK",2018,"2,927","2,557",370,12.6
CN0219500000000,2,195,"Petersburg Borough, AK",2018,"1,390","1,280",110,7.9
CN0219800000000,2,198,"Prince of Wales-Hyder Census Area, AK",2018,"2,891","2,607",284,9.8
CN0222000000000,2,220,"Sitka Borough/city, AK",2018,"4,382","4,216",166,3.8
CN0223000000000,2,230,"Skagway Municipality, AK",2018,836,763,73,8.7
CN0224000000000,2,240,"Southeast Fairbanks Census Area, AK",2018,"2,947","2,688",259,8.8
CN0226100000000,2,261,"Valdez-Cordova Census Area, AK",2018,"4,872","4,546",326,6.7
CN0227500000000,2,275,"Wrangell Borough/city, AK",2018,"1,043",977,66,6.3
CN0228200000000,2,282,"Yakutat Borough/city, AK",2018,248,230,18,7.3
