,,,"Labor Force Data by County, 1991 Annual Averages",,,,,
,,,,,,,,
,State,County,,,,,,
,FIPS,FIPS,,,Labor,,Une,mployed
LAUS Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Level,Rate
,,,,,,,,
CN0100100000000,1,1,"Autauga County, AL",1991,"16,958","15,811","1,147",6.8
CN0100300000000,1,3,"Baldwin County, AL",1991,"49,521","46,797","2,724",5.5
CN0100500000000,1,5,"Barbour County, AL",1991,"11,649","10,632","1,017",8.7
CN0100700000000,1,7,"Bibb County, AL",1991,"7,529","6,641",888,11.8
CN0100900000000,1,9,"Blount County, AL",1991,"19,166","18,060","1,106",5.8
CN0101100000000,1,11,"Bullock County, AL",1991,"4,551","3,697",854,18.8
CN0101300000000,1,13,"Butler County, AL",1991,"8,723","7,665","1,058",12.1
CN0101500000000,1,15,"Calhoun County, AL",1991,"52,215","48,233","3,982",7.6
CN0101700000000,1,17,"Chambers County, AL",1991,"17,570","15,822","1,748",9.9
CN0101900000000,1,19,"Cherokee County, AL",1991,"9,626","8,805",821,8.5
CN0102100000000,1,21,"Chilton County, AL",1991,"15,245","13,733","1,512",9.9
CN0102300000000,1,23,"Choctaw County, AL",1991,"6,714","6,009",705,10.5
CN0102500000000,1,25,"Clarke County, AL",1991,"12,100","10,954","1,146",9.5
CN0102700000000,1,27,"Clay County, AL",1991,"6,503","5,873",630,9.7
CN0102900000000,1,29,"Cleburne County, AL",1991,"6,711","6,225",486,7.2
CN0103100000000,1,31,"Coffee County, AL",1991,"19,109","17,871","1,238",6.5
CN0103300000000,1,33,"Colbert County, AL",1991,"24,945","22,716","2,229",8.9
CN0103500000000,1,35,"Conecuh County, AL",1991,"5,833","5,199",634,10.9
CN0103700000000,1,37,"Coosa County, AL",1991,"5,012","4,676",336,6.7
CN0103900000000,1,39,"Covington County, AL",1991,"16,805","15,196","1,609",9.6
CN0104100000000,1,41,"Crenshaw County, AL",1991,"6,117","5,598",519,8.5
CN0104300000000,1,43,"Cullman County, AL",1991,"33,108","30,628","2,480",7.5
CN0104500000000,1,45,"Dale County, AL",1991,"20,663","19,329","1,334",6.5
CN0104700000000,1,47,"Dallas County, AL",1991,"19,699","17,151","2,548",12.9
CN0104900000000,1,49,"DeKalb County, AL",1991,"27,586","25,425","2,161",7.8
CN0105100000000,1,51,"Elmore County, AL",1991,"22,761","21,247","1,514",6.7
