,,,"Labor Force Data by County, 2010 Annual Averages",,,,,
,,,,,,,,
,State,County,,,,,,
,FIPS,FIPS,,,Labor,,Unemp,loyed
LAUS Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Level,Rate
,,,,,,,,
CN0100100000000,1,1,"Autauga County, AL",2010,"25,749","23,481","2,268",8.8
CN0100300000000,1,3,"Baldwin County, AL",2010,"83,551","75,283","8,268",9.9
CN0100500000000,1,5,"Barbour County, AL",2010,"10,219","8,978","1,241",12.1
CN0100700000000,1,7,"Bibb County, AL",2010,"8,936","7,931","1,005",11.2
CN0100900000000,1,9,"Blount County, AL",2010,"24,928","22,509","2,419",9.7
CN0101100000000,1,11,"Bullock County, AL",2010,"4,941","4,365",576,11.7
CN0101300000000,1,13,"Butler County, AL",2010,"9,252","8,015","1,237",13.4
CN0101500000000,1,15,"Calhoun County, AL",2010,"51,577","45,798","5,779",11.2
CN0101700000000,1,17,"Chambers County, AL",2010,"14,734","12,581","2,153",14.6
CN0101900000000,1,19,"Cherokee County, AL",2010,"11,466","10,267","1,199",10.5
CN0102100000000,1,21,"Chilton County, AL",2010,"19,474","17,502","1,972",10.1
CN0102300000000,1,23,"Choctaw County, AL",2010,"4,857","4,225",632,13
CN0102500000000,1,25,"Clarke County, AL",2010,"9,088","7,316","1,772",19.5
CN0102700000000,1,27,"Clay County, AL",2010,"5,844","5,016",828,14.2
CN0102900000000,1,29,"Cleburne County, AL",2010,"6,035","5,441",594,9.8
CN0103100000000,1,31,"Coffee County, AL",2010,"21,099","19,313","1,786",8.5
CN0103300000000,1,33,"Colbert County, AL",2010,"24,229","21,499","2,730",11.3
CN0103500000000,1,35,"Conecuh County, AL",2010,"4,982","4,140",842,16.9
CN0103700000000,1,37,"Coosa County, AL",2010,"4,648","3,946",702,15.1
CN0103900000000,1,39,"Covington County, AL",2010,"16,428","14,753","1,675",10.2
CN0104100000000,1,41,"Crenshaw County, AL",2010,"6,290","5,658",632,10
CN0104300000000,1,43,"Cullman County, AL",2010,"35,983","32,272","3,711",10.3
CN0104500000000,1,45,"Dale County, AL",2010,"22,099","20,167","1,932",8.7
CN0104700000000,1,47,"Dallas County, AL",2010,"17,782","14,839","2,943",16.6
CN0104900000000,1,49,"DeKalb County, AL",2010,"30,918","27,084","3,834",12.4
CN0105100000000,1,51,"Elmore County, AL",2010,"36,732","33,435","3,297",9
CN0105300000000,1,53,"Escambia County, AL",2010,"15,000","13,266","1,734",11.6
CN0105500000000,1,55,"Etowah County, AL",2010,"44,018","39,278","4,740",10.8
