,,,"Labor Force Data by County, 2019 Annual Averages",,,,,
,,,,,,,,
,State,County,,,,,,
,FIPS,FIPS,,,Labor,,Une,mployed
LAUS Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Level,Rate
,,,,,,,,
CN0100100000000,1,1,"Autauga County, AL",2019,"26,281","25,561",720,2.7
CN0100300000000,1,3,"Baldwin County, AL",2019,"97,424","94,713","2,711",2.8
CN0100500000000,1,5,"Barbour County, AL",2019,"8,502","8,177",325,3.8
CN0100700000000,1,7,"Bibb County, AL",2019,"8,639","8,371",268,3.1
CN0100900000000,1,9,"Blount County, AL",2019,"25,196","24,516",680,2.7
CN0101100000000,1,11,"Bullock County, AL",2019,"4,785","4,608",177,3.7
CN0101300000000,1,13,"Butler County, AL",2019,"9,172","8,832",340,3.7
CN0101500000000,1,15,"Calhoun County, AL",2019,"46,082","44,440","1,642",3.6
CN0101700000000,1,17,"Chambers County, AL",2019,"15,749","15,287",462,2.9
CN0101900000000,1,19,"Cherokee County, AL",2019,"11,726","11,386",340,2.9
CN0102100000000,1,21,"Chilton County, AL",2019,"19,841","19,296",545,2.7
CN0102300000000,1,23,"Choctaw County, AL",2019,"4,645","4,427",218,4.7
CN0102500000000,1,25,"Clarke County, AL",2019,"7,588","7,151",437,5.8
CN0102700000000,1,27,"Clay County, AL",2019,"6,068","5,886",182,3
CN0102900000000,1,29,"Cleburne County, AL",2019,"5,773","5,590",183,3.2
CN0103100000000,1,31,"Coffee County, AL",2019,"21,741","21,108",633,2.9
CN0103300000000,1,33,"Colbert County, AL",2019,"23,703","22,811",892,3.8
CN0103500000000,1,35,"Conecuh County, AL",2019,"4,499","4,320",179,4
CN0103700000000,1,37,"Coosa County, AL",2019,"4,505","4,370",135,3
CN0103900000000,1,39,"Covington County, AL",2019,"15,545","15,007",538,3.5
CN0104100000000,1,41,"Crenshaw County, AL",2019,"6,436","6,253",183,2.8
CN0104300000000,1,43,"Cullman County, AL",2019,"38,541","37,533","1,008",2.6
CN0104500000000,1,45,"Dale County, AL",2019,"20,600","19,951",649,3.2
CN0104700000000,1,47,"Dallas County, AL",2019,"14,655","13,850",805,5.5
CN0104900000000,1,49,"DeKalb County, AL",2019,"31,148","30,270",878,2.8
CN0105100000000,1,51,"Elmore County, AL",2019,"37,236","36,257",979,2.6
CN0105300000000,1,53,"Escambia County, AL",2019,"14,613","14,095",518,3.5
CN0105500000000,1,55,"Etowah County, AL",2019,"42,462","41,026","1,436",3.4
CN0105700000000,1,57,"Fayette County, AL",2019,"6,582","6,376",206,3.1
CN0105900000000,1,59,"Franklin County, AL",2019,"14,592","14,185",407,2.8
CN0106100000000,1,61,"Geneva County, AL",2019,"10,930","10,606",324,3
CN0106300000000,1,63,"Greene County, AL",2019,"2,889","2,727",162,5.6
CN0106500000000,1,65,"Hale County, AL",2019,"6,076","5,834",242,4
CN0106700000000,1,67,"Henry County, AL",2019,"6,882","6,632",250,3.6
CN0106900000000,1,69,"Houston County, AL",2019,"46,298","44,892","1,406",3
CN0107100000000,1,71,"Jackson County, AL",2019,"23,326","22,550",776,3.3
CN0107300000000,1,73,"Jefferson County, AL",2019,"316,802","307,648","9,154",2.9
CN0107500000000,1,75,"Lamar County, AL",2019,"5,802","5,621",181,3.1
