,,,"Labor Force Data by County, 1997 Annual Averages",,,,,
,,,,,,,,
,State,County,,,,,,
,FIPS,FIPS,,,Labor,,Une,mployed
LAUS Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Level,Rate
,,,,,,,,
CN0100100000000,1,1,"Autauga County, AL",1997,"21,087","20,269",818,3.9
CN0100300000000,1,3,"Baldwin County, AL",1997,"67,122","64,800","2,322",3.5
CN0100500000000,1,5,"Barbour County, AL",1997,"12,473","11,566",907,7.3
CN0100700000000,1,7,"Bibb County, AL",1997,"8,032","7,437",595,7.4
CN0100900000000,1,9,"Blount County, AL",1997,"22,676","22,003",673,3
CN0101100000000,1,11,"Bullock County, AL",1997,"4,580","4,108",472,10.3
CN0101300000000,1,13,"Butler County, AL",1997,"9,908","8,940",968,9.8
CN0101500000000,1,15,"Calhoun County, AL",1997,"54,204","51,235","2,969",5.5
CN0101700000000,1,17,"Chambers County, AL",1997,"17,023","16,245",778,4.6
CN0101900000000,1,19,"Cherokee County, AL",1997,"10,731","10,298",433,4
CN0102100000000,1,21,"Chilton County, AL",1997,"18,246","17,360",886,4.9
CN0102300000000,1,23,"Choctaw County, AL",1997,"5,975","5,114",861,14.4
CN0102500000000,1,25,"Clarke County, AL",1997,"14,567","13,147","1,420",9.7
CN0102700000000,1,27,"Clay County, AL",1997,"6,700","6,398",302,4.5
CN0102900000000,1,29,"Cleburne County, AL",1997,"7,267","7,013",254,3.5
CN0103100000000,1,31,"Coffee County, AL",1997,"21,997","21,127",870,4
CN0103300000000,1,33,"Colbert County, AL",1997,"27,040","25,117","1,923",7.1
CN0103500000000,1,35,"Conecuh County, AL",1997,"6,751","6,051",700,10.4
CN0103700000000,1,37,"Coosa County, AL",1997,"5,317","5,086",231,4.3
CN0103900000000,1,39,"Covington County, AL",1997,"17,656","16,469","1,187",6.7
CN0104100000000,1,41,"Crenshaw County, AL",1997,"5,925","5,442",483,8.2
CN0104300000000,1,43,"Cullman County, AL",1997,"38,559","36,970","1,589",4.1
CN0104500000000,1,45,"Dale County, AL",1997,"21,196","20,044","1,152",5.4
CN0104700000000,1,47,"Dallas County, AL",1997,"20,216","18,010","2,206",10.9
CN0104900000000,1,49,"DeKalb County, AL",1997,"32,149","30,498","1,651",5.1
CN0105100000000,1,51,"Elmore County, AL",1997,"28,467","27,449","1,018",3.6
CN0105300000000,1,53,"Escambia County, AL",1997,"16,882","15,788","1,094",6.5
CN0105500000000,1,55,"Etowah County, AL",1997,"49,420","46,922","2,498",5.1
CN0105700000000,1,57,"Fayette County, AL",1997,"8,637","8,219",418,4.8
CN0105900000000,1,59,"Franklin County, AL",1997,"16,822","15,422","1,400",8.3
CN0106100000000,1,61,"Geneva County, AL",1997,"12,037","11,338",699,5.8
CN0106300000000,1,63,"Greene County, AL",1997,"3,499","2,855",644,18.4
CN0106500000000,1,65,"Hale County, AL",1997,"7,385","6,823",562,7.6
CN0106700000000,1,67,"Henry County, AL",1997,"6,452","6,088",364,5.6
CN0106900000000,1,69,"Houston County, AL",1997,"44,520","42,578","1,942",4.4
CN0107100000000,1,71,"Jackson County, AL",1997,"25,986","23,885","2,101",8.1
CN0107300000000,1,73,"Jefferson County, AL",1997,"333,350","321,345","12,005",3.6
CN0107500000000,1,75,"Lamar County, AL",1997,"7,754","7,106",648,8.4
CN0107700000000,1,77,"Lauderdale County, AL",1997,"43,151","40,531","2,620",6.1
CN0107900000000,1,79,"Lawrence County, AL",1997,"16,118","15,060","1,058",6.6
CN0108100000000,1,81,"Lee County, AL",1997,"49,600","47,760","1,840",3.7
CN0108300000000,1,83,"Limestone County, AL",1997,"28,279","27,168","1,111",3.9
CN0108500000000,1,85,"Lowndes County, AL",1997,"4,324","3,711",613,14.2
CN0108700000000,1,87,"Macon County, AL",1997,"8,021","7,383",638,8
CN0108900000000,1,89,"Madison County, AL",1997,"139,249","135,263","3,986",2.9
CN0109100000000,1,91,"Marengo County, AL",1997,"10,977","9,887","1,090",9.9
