,,,"Labor Force Data by County, 2009 Annual Averages",,,,,
,,,,,,,,
,State,County,,,,,,
,FIPS,FIPS,,,Labor,,Unemp,loyed
LAUS Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Level,Rate
,,,,,,,,
CN0100100000000,1,1,"Autauga County, AL",2009,"24,660","22,464","2,196",8.9
CN0100300000000,1,3,"Baldwin County, AL",2009,"82,314","74,950","7,364",8.9
CN0100500000000,1,5,"Barbour County, AL",2009,"9,944","8,635","1,309",13.2
CN0100700000000,1,7,"Bibb County, AL",2009,"8,696","7,637","1,059",12.2
CN0100900000000,1,9,"Blount County, AL",2009,"26,426","24,005","2,421",9.2
CN0101100000000,1,11,"Bullock County, AL",2009,"3,713","3,179",534,14.4
CN0101300000000,1,13,"Butler County, AL",2009,"9,033","7,671","1,362",15.1
CN0101500000000,1,15,"Calhoun County, AL",2009,"53,760","48,278","5,482",10.2
CN0101700000000,1,17,"Chambers County, AL",2009,"14,487","11,863","2,624",18.1
CN0101900000000,1,19,"Cherokee County, AL",2009,"11,715","10,460","1,255",10.7
CN0102100000000,1,21,"Chilton County, AL",2009,"19,393","17,501","1,892",9.8
CN0102300000000,1,23,"Choctaw County, AL",2009,"5,106","4,474",632,12.4
CN0102500000000,1,25,"Clarke County, AL",2009,"10,298","8,728","1,570",15.2
CN0102700000000,1,27,"Clay County, AL",2009,"5,596","4,737",859,15.4
CN0102900000000,1,29,"Cleburne County, AL",2009,"6,499","5,893",606,9.3
CN0103100000000,1,31,"Coffee County, AL",2009,"21,423","19,755","1,668",7.8
CN0103300000000,1,33,"Colbert County, AL",2009,"25,324","22,625","2,699",10.7
CN0103500000000,1,35,"Conecuh County, AL",2009,"4,853","3,959",894,18.4
CN0103700000000,1,37,"Coosa County, AL",2009,"4,557","3,884",673,14.8
CN0103900000000,1,39,"Covington County, AL",2009,"16,672","15,021","1,651",9.9
CN0104100000000,1,41,"Crenshaw County, AL",2009,"6,424","5,810",614,9.6
CN0104300000000,1,43,"Cullman County, AL",2009,"38,449","34,838","3,611",9.4
CN0104500000000,1,45,"Dale County, AL",2009,"20,000","18,232","1,768",8.8
CN0104700000000,1,47,"Dallas County, AL",2009,"15,671","12,607","3,064",19.6
CN0104900000000,1,49,"DeKalb County, AL",2009,"29,733","25,834","3,899",13.1
CN0105100000000,1,51,"Elmore County, AL",2009,"36,337","33,185","3,152",8.7
CN0105300000000,1,53,"Escambia County, AL",2009,"14,683","12,863","1,820",12.4
CN0105500000000,1,55,"Etowah County, AL",2009,"44,839","40,128","4,711",10.5
CN0105700000000,1,57,"Fayette County, AL",2009,"6,930","6,037",893,12.9
CN0105900000000,1,59,"Franklin County, AL",2009,"13,171","11,547","1,624",12.3
CN0106100000000,1,61,"Geneva County, AL",2009,"11,143","10,043","1,100",9.9
CN0106300000000,1,63,"Greene County, AL",2009,"3,110","2,672",438,14.1
CN0106500000000,1,65,"Hale County, AL",2009,"6,828","5,933",895,13.1
CN0106700000000,1,67,"Henry County, AL",2009,"7,109","6,380",729,10.3
CN0106900000000,1,69,"Houston County, AL",2009,"45,841","41,941","3,900",8.5
CN0107100000000,1,71,"Jackson County, AL",2009,"26,247","23,173","3,074",11.7
CN0107300000000,1,73,"Jefferson County, AL",2009,"306,180","276,008","30,172",9.9
CN0107500000000,1,75,"Lamar County, AL",2009,"5,503","4,692",811,14.7
CN0107700000000,1,77,"Lauderdale County, AL",2009,"43,319","39,087","4,232",9.8
CN0107900000000,1,79,"Lawrence County, AL",2009,"15,702","13,734","1,968",12.5
CN0108100000000,1,81,"Lee County, AL",2009,"64,799","59,215","5,584",8.6
CN0108300000000,1,83,"Limestone County, AL",2009,"38,219","34,795","3,424",9
CN0108500000000,1,85,"Lowndes County, AL",2009,"4,867","3,999",868,17.8
CN0108700000000,1,87,"Macon County, AL",2009,"9,308","8,263","1,045",11.2
CN0108900000000,1,89,"Madison County, AL",2009,"168,854","156,443","12,411",7.4
CN0109100000000,1,91,"Marengo County, AL",2009,"8,052","7,000","1,052",13.1
CN0109300000000,1,93,"Marion County, AL",2009,"12,259","10,386","1,873",15.3
CN0109500000000,1,95,"Marshall County, AL",2009,"40,653","36,871","3,782",9.3
CN0109700000000,1,97,"Mobile County, AL",2009,"186,230","166,932","19,298",10.4
CN0109900000000,1,99,"Monroe County, AL",2009,"8,573","7,029","1,544",18
CN0110100000000,1,101,"Montgomery County, AL",2009,"104,848","94,765","10,083",9.6
CN0110300000000,1,103,"Morgan County, AL",2009,"56,231","50,661","5,570",9.9
CN0110500000000,1,105,"Perry County, AL",2009,"3,727","3,043",684,18.4
CN0110700000000,1,107,"Pickens County, AL",2009,"7,997","6,992","1,005",12.6
CN0110900000000,1,109,"Pike County, AL",2009,"15,777","14,404","1,373",8.7
CN0111100000000,1,111,"Randolph County, AL",2009,"9,354","8,072","1,282",13.7
CN0111300000000,1,113,"Russell County, AL",2009,"21,477","19,041","2,436",11.3
CN0111500000000,1,115,"St. Clair County, AL",2009,"36,664","33,003","3,661",10
CN0111700000000,1,117,"Shelby County, AL",2009,"99,778","92,685","7,093",7.1
CN0111900000000,1,119,"Sumter County, AL",2009,"4,730","4,081",649,13.7
CN0112100000000,1,121,"Talladega County, AL",2009,"37,552","32,583","4,969",13.2
CN0112300000000,1,123,"Tallapoosa County, AL",2009,"18,055","15,801","2,254",12.5
CN0112500000000,1,125,"Tuscaloosa County, AL",2009,"88,900","80,625","8,275",9.3
CN0112700000000,1,127,"Walker County, AL",2009,"28,095","25,092","3,003",10.7
CN0112900000000,1,129,"Washington County, AL",2009,"6,889","5,933",956,13.9
CN0113100000000,1,131,"Wilcox County, AL",2009,"3,586","2,717",869,24.2
CN0113300000000,1,133,"Winston County, AL",2009,"9,433","7,890","1,543",16.4
CN0201300000000,2,13,"Aleutians East Borough, AK",2009,"1,133","1,018",115,10.2
CN0201600000000,2,16,"Aleutians West Census Area, AK",2009,"3,002","2,785",217,7.2
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",2009,"153,655","143,338","10,317",6.7
CN0205000000000,2,50,"Bethel Census Area, AK",2009,"7,039","6,019","1,020",14.5
CN0206000000000,2,60,"Bristol Bay Borough, AK",2009,"1,043",992,51,4.9
CN0206800000000,2,68,"Denali Borough, AK",2009,"1,411","1,291",120,8.5
CN0207000000000,2,70,"Dillingham Census Area, AK",2009,"2,152","1,927",225,10.5
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",2009,"45,971","42,618","3,353",7.3
CN0210000000000,2,100,"Haines Borough, AK",2009,"1,416","1,284",132,9.3
CN0211000000000,2,110,"Juneau Borough/city, AK",2009,"18,369","17,253","1,116",6.1
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",2009,"26,907","24,189","2,718",10.1
CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",2009,"8,324","7,713",611,7.3
CN0215000000000,2,150,"Kodiak Island Borough, AK",2009,"6,598","6,112",486,7.4
CN0215800000000,2,158,"Kusilvak Census Area, AK",2009,"2,705","2,128",577,21.3
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",2009,"1,088",997,91,8.4
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",2009,"42,473","38,588","3,885",9.1
CN0218000000000,2,180,"Nome Census Area, AK",2009,"3,970","3,494",476,12
CN0218500000000,2,185,"North Slope Borough, AK",2009,"5,295","5,037",258,4.9
CN0218800000000,2,188,"Northwest Arctic Borough, AK",2009,"2,989","2,623",366,12.2
