,,,"Labor Force Data by County, 2017 Annual Averages",,,,,
,,,,,,,,
,State,County,,,,,,
,FIPS,FIPS,,,Labor,,Une,mployed
LAUS Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Level,Rate
,,,,,,,,
CN0100100000000,1,1,"Autauga County, AL",2017,"25,898","24,858","1,040",4
CN0100300000000,1,3,"Baldwin County, AL",2017,"91,838","87,994","3,844",4.2
CN0100500000000,1,5,"Barbour County, AL",2017,"8,298","7,800",498,6
CN0100700000000,1,7,"Bibb County, AL",2017,"8,527","8,142",385,4.5
CN0100900000000,1,9,"Blount County, AL",2017,"24,656","23,631","1,025",4.2
CN0101100000000,1,11,"Bullock County, AL",2017,"4,820","4,576",244,5.1
CN0101300000000,1,13,"Butler County, AL",2017,"8,920","8,412",508,5.7
CN0101500000000,1,15,"Calhoun County, AL",2017,"45,656","43,324","2,332",5.1
CN0101700000000,1,17,"Chambers County, AL",2017,"15,158","14,521",637,4.2
CN0101900000000,1,19,"Cherokee County, AL",2017,"11,309","10,834",475,4.2
CN0102100000000,1,21,"Chilton County, AL",2017,"19,203","18,396",807,4.2
CN0102300000000,1,23,"Choctaw County, AL",2017,"4,398","4,112",286,6.5
CN0102500000000,1,25,"Clarke County, AL",2017,"7,725","7,049",676,8.8
CN0102700000000,1,27,"Clay County, AL",2017,"5,781","5,522",259,4.5
CN0102900000000,1,29,"Cleburne County, AL",2017,"5,709","5,444",265,4.6
CN0103100000000,1,31,"Coffee County, AL",2017,"20,831","19,887",944,4.5
CN0103300000000,1,33,"Colbert County, AL",2017,"23,195","21,950","1,245",5.4
CN0103500000000,1,35,"Conecuh County, AL",2017,"4,479","4,196",283,6.3
CN0103700000000,1,37,"Coosa County, AL",2017,"4,368","4,157",211,4.8
CN0103900000000,1,39,"Covington County, AL",2017,"15,678","14,836",842,5.4
CN0104100000000,1,41,"Crenshaw County, AL",2017,"6,387","6,088",299,4.7
CN0104300000000,1,43,"Cullman County, AL",2017,"37,716","36,259","1,457",3.9
CN0104500000000,1,45,"Dale County, AL",2017,"19,882","18,964",918,4.6
CN0104700000000,1,47,"Dallas County, AL",2017,"15,002","13,843","1,159",7.7
CN0104900000000,1,49,"DeKalb County, AL",2017,"29,494","28,128","1,366",4.6
CN0105100000000,1,51,"Elmore County, AL",2017,"37,109","35,697","1,412",3.8
CN0105300000000,1,53,"Escambia County, AL",2017,"14,408","13,667",741,5.1
CN0105500000000,1,55,"Etowah County, AL",2017,"42,949","40,915","2,034",4.7
CN0105700000000,1,57,"Fayette County, AL",2017,"6,536","6,218",318,4.9
CN0105900000000,1,59,"Franklin County, AL",2017,"13,934","13,320",614,4.4
CN0106100000000,1,61,"Geneva County, AL",2017,"10,755","10,272",483,4.5
CN0106300000000,1,63,"Greene County, AL",2017,"2,845","2,623",222,7.8
CN0106500000000,1,65,"Hale County, AL",2017,"5,932","5,568",364,6.1
CN0106700000000,1,67,"Henry County, AL",2017,"6,695","6,359",336,5
CN0106900000000,1,69,"Houston County, AL",2017,"44,585","42,574","2,011",4.5
CN0107100000000,1,71,"Jackson County, AL",2017,"23,049","21,909","1,140",4.9
CN0107300000000,1,73,"Jefferson County, AL",2017,"309,410","295,805","13,605",4.4
CN0107500000000,1,75,"Lamar County, AL",2017,"5,726","5,478",248,4.3
CN0107700000000,1,77,"Lauderdale County, AL",2017,"41,942","39,933","2,009",4.8
CN0107900000000,1,79,"Lawrence County, AL",2017,"13,601","12,909",692,5.1
CN0108100000000,1,81,"Lee County, AL",2017,"73,263","70,259","3,004",4.1
CN0108300000000,1,83,"Limestone County, AL",2017,"41,411","39,692","1,719",4.2
CN0108500000000,1,85,"Lowndes County, AL",2017,"3,653","3,344",309,8.5
CN0108700000000,1,87,"Macon County, AL",2017,"7,868","7,399",469,6
CN0108900000000,1,89,"Madison County, AL",2017,"175,368","168,333","7,035",4
CN0109100000000,1,91,"Marengo County, AL",2017,"7,676","7,232",444,5.8
CN0109300000000,1,93,"Marion County, AL",2017,"12,486","11,867",619,5
CN0109500000000,1,95,"Marshall County, AL",2017,"41,954","40,286","1,668",4
CN0109700000000,1,97,"Mobile County, AL",2017,"186,372","176,373","9,999",5.4
CN0109900000000,1,99,"Monroe County, AL",2017,"7,200","6,701",499,6.9
CN0110100000000,1,101,"Montgomery County, AL",2017,"105,451","100,729","4,722",4.5
CN0110300000000,1,103,"Morgan County, AL",2017,"54,881","52,555","2,326",4.2
CN0110500000000,1,105,"Perry County, AL",2017,"3,431","3,155",276,8
CN0110700000000,1,107,"Pickens County, AL",2017,"7,699","7,273",426,5.5
