SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
050,30,001,Montana,Beaverhead County,1,0,97,45,52,44,52,0,0,0,0,0,0,0,0,1,0,45,47,44,47,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,1,429,223,206,213,197,3,0,3,4,0,1,0,0,4,4,211,193,201,185,3,0,3,3,0,1,0,0,4,4,12,13,12,12,0,0,0,1,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,2,585,313,272,304,263,1,1,3,4,0,0,0,0,5,4,302,258,293,249,1,1,3,4,0,0,0,0,5,4,11,14,11,14,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,3,642,350,292,345,277,0,0,2,8,1,0,0,0,2,7,335,286,330,271,0,0,2,8,1,0,0,0,2,7,15,6,15,6,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,4,918,483,435,451,421,2,0,20,9,0,1,0,0,10,4,469,421,438,407,2,0,19,9,0,1,0,0,10,4,14,14,13,14,0,0,1,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,5,682,356,326,341,311,1,1,10,11,0,0,1,0,3,3,346,320,332,305,0,1,10,11,0,0,1,0,3,3,10,6,9,6,1,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,6,461,237,224,230,218,2,0,2,5,3,0,0,0,0,1,223,214,216,209,2,0,2,4,3,0,0,0,0,1,14,10,14,9,0,0,0,1,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,7,466,238,228,225,221,4,0,5,5,0,0,0,0,4,2,227,221,216,214,2,0,5,5,0,0,0,0,4,2,11,7,9,7,2,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,8,629,318,311,314,304,0,0,2,5,0,1,0,0,2,1,304,305,300,299,0,0,2,4,0,1,0,0,2,1,14,6,14,5,0,0,0,1,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,9,749,372,377,364,369,0,0,3,4,0,2,0,0,5,2,364,369,356,361,0,0,3,4,0,2,0,0,5,2,8,8,8,8,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,10,727,366,361,357,355,2,0,5,3,0,1,0,0,2,2,354,352,347,346,0,0,5,3,0,1,0,0,2,2,12,9,10,9,2,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,11,645,353,292,343,282,0,0,5,6,1,0,0,0,4,4,348,290,338,280,0,0,5,6,1,0,0,0,4,4,5,2,5,2,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,12,485,238,247,235,242,0,0,1,2,0,1,0,0,2,2,235,246,232,241,0,0,1,2,0,1,0,0,2,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,13,426,219,207,214,206,0,0,2,0,0,0,0,0,3,1,219,205,214,204,0,0,2,0,0,0,0,0,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,14,376,204,172,201,168,0,0,0,1,0,2,0,1,3,0,204,170,201,166,0,0,0,1,0,2,0,1,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,15,286,149,137,144,134,0,0,3,0,0,2,0,0,2,1,146,136,142,133,0,0,2,0,0,2,0,0,2,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,16,223,113,110,109,109,0,0,0,0,1,0,0,1,3,0,111,109,107,109,0,0,0,0,1,0,0,0,3,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0
050,30,001,Montana,Beaverhead County,1,17,161,60,101,59,100,0,0,0,1,0,0,1,0,0,0,59,98,59,98,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,1,0,0,0
050,30,001,Montana,Beaverhead County,1,18,205,69,136,69,136,0,0,0,0,0,0,0,0,0,0,69,135,69,135,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,1,99,9192,4706,4486,4562,4365,15,2,66,68,6,11,2,2,55,38,4571,4375,4435,4259,10,2,64,64,6,11,1,1,55,38,135,111,127,106,5,0,2,4,0,0,1,1,0,0
050,30,001,Montana,Beaverhead County,2,0,96,44,52,43,52,0,0,0,0,0,0,0,0,1,0,44,47,43,47,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,1,427,222,205,212,196,3,0,3,4,0,1,0,0,4,4,210,192,200,184,3,0,3,3,0,1,0,0,4,4,12,13,12,12,0,0,0,1,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,2,581,312,269,303,260,1,1,3,4,0,0,0,0,5,4,301,255,292,246,1,1,3,4,0,0,0,0,5,4,11,14,11,14,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,3,640,348,292,343,277,0,0,2,8,1,0,0,0,2,7,333,286,328,271,0,0,2,8,1,0,0,0,2,7,15,6,15,6,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,4,941,486,455,454,441,2,0,20,9,0,1,0,0,10,4,472,435,441,421,2,0,19,9,0,1,0,0,10,4,14,20,13,20,0,0,1,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,5,684,353,331,338,311,1,1,10,16,0,0,1,0,3,3,343,325,329,305,0,1,10,16,0,0,1,0,3,3,10,6,9,6,1,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,6,455,234,221,227,215,2,0,2,5,3,0,0,0,0,1,220,211,213,206,2,0,2,4,3,0,0,0,0,1,14,10,14,9,0,0,0,1,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,7,468,240,228,227,221,4,0,5,5,0,0,0,0,4,2,227,221,216,214,2,0,5,5,0,0,0,0,4,2,13,7,11,7,2,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,8,627,316,311,312,304,0,0,2,5,0,1,0,0,2,1,302,304,298,298,0,0,2,4,0,1,0,0,2,1,14,7,14,6,0,0,0,1,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,9,746,371,375,363,367,0,0,3,4,0,2,0,0,5,2,363,367,355,359,0,0,3,4,0,2,0,0,5,2,8,8,8,8,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,10,723,363,360,354,354,2,0,5,3,0,1,0,0,2,2,351,351,344,345,0,0,5,3,0,1,0,0,2,2,12,9,10,9,2,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,11,646,356,290,346,280,0,0,5,6,1,0,0,0,4,4,351,288,341,278,0,0,5,6,1,0,0,0,4,4,5,2,5,2,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,12,485,238,247,235,242,0,0,1,2,0,1,0,0,2,2,235,246,232,241,0,0,1,2,0,1,0,0,2,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,13,425,218,207,213,206,0,0,2,0,0,0,0,0,3,1,218,205,213,204,0,0,2,0,0,0,0,0,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,14,377,205,172,202,168,0,0,0,1,0,2,0,1,3,0,205,170,202,166,0,0,0,1,0,2,0,1,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,15,287,149,138,144,135,0,0,3,0,0,2,0,0,2,1,146,137,142,134,0,0,2,0,0,2,0,0,2,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,16,224,114,110,110,109,0,0,0,0,1,0,0,1,3,0,112,109,108,109,0,0,0,0,1,0,0,0,3,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0
050,30,001,Montana,Beaverhead County,2,17,158,60,98,59,97,0,0,0,1,0,0,1,0,0,0,59,95,59,95,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,1,0,0,0
050,30,001,Montana,Beaverhead County,2,18,214,71,143,71,143,0,0,0,0,0,0,0,0,0,0,71,142,71,142,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,2,99,9204,4700,4504,4556,4378,15,2,66,73,6,11,2,2,55,38,4563,4386,4427,4265,10,2,64,69,6,11,1,1,55,38,137,118,129,113,5,0,2,4,0,0,1,1,0,0
050,30,001,Montana,Beaverhead County,3,0,93,46,47,45,47,0,0,0,0,0,0,0,0,1,0,46,42,45,42,0,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
050,30,001,Montana,Beaverhead County,3,1,375,192,183,182,174,3,0,3,4,0,1,0,0,4,4,187,170,177,162,3,0,3,3,0,1,0,0,4,4,5,13,5,12,0,0,0,1,0,0,0,0,0,0
